fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	num_iterations	early_stopping_rounds	force_row_wise	max_bin	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211128 003729	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	247	TRUE	227	0.0849053417260293	0.935274102700641	10400	2	480803	29.7679854556918	0.0596465623294935	480803	10	1689	4573	0.0382700241855171	5433750	5033750	4297	0.0359602654548802	5328750	4828750	9
20211128 003835	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	79	0.191871121270349	0.712642432722496	1777	45	378821	47.8487621787935	0.369943892157287	378821	1	617	6017	0.0503544140660959	6478750	5228750	6017	0.0503544140660959	6478750	5228750	10
20211128 003909	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	79	0.191871121270349	0.712642432722496	1777	45	964333	47.8487621787935	0.369943892157287	964333	2	259	4965	0.0415505510783058	6843750	6043750	3788	0.0317006017088867	6815000	6015000	10
20211128 003934	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	79	0.191871121270349	0.712642432722496	1777	45	187049	47.8487621787935	0.369943892157287	187049	3	120	5203	0.0435422995489275	6596250	5496250	4791	0.0400943988350782	6661250	5911250	10
20211128 004004	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	79	0.191871121270349	0.712642432722496	1777	45	205151	47.8487621787935	0.369943892157287	205151	4	202	4954	0.0414584954767225	6007500	5857500	3778	0.0316169147983564	6627500	5777500	10
20211128 004032	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	79	0.191871121270349	0.712642432722496	1777	45	813697	47.8487621787935	0.369943892157287	813697	5	168	4415	0.036947770999138	6681250	5731250	3648	0.0305289849614622	6540000	6090000	10
20211128 004057	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	79	0.191871121270349	0.712642432722496	1777	45	344719	47.8487621787935	0.369943892157287	344719	6	124	4493	0.0376005289012745	6583750	6083750	4214	0.0352656640974785	6632500	6082500	10
20211128 004123	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	79	0.191871121270349	0.712642432722496	1777	45	127217	47.8487621787935	0.369943892157287	127217	7	143	5031	0.042102884687806	6511250	6111250	4263	0.0356757299590771	6671250	6171250	10
20211128 004206	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	79	0.191871121270349	0.712642432722496	1777	45	464371	47.8487621787935	0.369943892157287	464371	8	382	4031	0.0337341936347736	6611250	5661250	3849	0.0322110918631217	6688750	5838750	10
20211128 004230	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	79	0.191871121270349	0.712642432722496	1777	45	645137	47.8487621787935	0.369943892157287	645137	9	116	4291	0.035910053308562	6486250	5936250	3738	0.0312821671562351	6777500	5877500	10
20211128 004257	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	79	0.191871121270349	0.712642432722496	1777	45	480803	47.8487621787935	0.369943892157287	480803	10	153	4203	0.0351736084958952	6646250	5996250	3722	0.0311482680993866	6847500	5947500	10
20211128 004512	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	329	TRUE	187	0.0308131555579603	0.168072460056283	4275	8	378821	38.9531404832378	0.166216124493396	378821	1	1867	5749	0.0481116048638832	6213750	6163750	5749	0.0481116048638832	6213750	6163750	11
20211128 004709	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	329	TRUE	187	0.0308131555579603	0.168072460056283	4275	8	964333	38.9531404832378	0.166216124493396	964333	2	1680	4146	0.0346965931058723	6367500	6067500	4340	0.0363201191701606	6225000	6075000	11
20211128 004828	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	329	TRUE	187	0.0308131555579603	0.168072460056283	4275	8	187049	38.9531404832378	0.166216124493396	187049	3	1005	3943	0.0329977488221067	6121250	5971250	4175	0.0349392851464103	6131250	6031250	11
20211128 004948	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	329	TRUE	187	0.0308131555579603	0.168072460056283	4275	8	205151	38.9531404832378	0.166216124493396	205151	4	1027	3533	0.0295665854903635	6083750	5833750	3956	0.0331065418057962	6155000	5905000	11
20211128 005049	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	329	TRUE	187	0.0308131555579603	0.168072460056283	4275	8	813697	38.9531404832378	0.166216124493396	813697	5	687	3985	0.0333492338463341	6068750	5968750	3888	0.03253747081419	6140000	5990000	11
20211128 005207	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	329	TRUE	187	0.0308131555579603	0.168072460056283	4275	8	344719	38.9531404832378	0.166216124493396	344719	6	999	3803	0.0318261320746822	6196250	5746250	3849	0.0322110918631217	6188750	5988750	11
20211128 005255	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	329	TRUE	187	0.0308131555579603	0.168072460056283	4275	8	127217	38.9531404832378	0.166216124493396	127217	7	460	3524	0.0294912672708862	5895000	5195000	3697	0.0309390508230608	6178750	5828750	11
20211128 005354	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	329	TRUE	187	0.0308131555579603	0.168072460056283	4275	8	464371	38.9531404832378	0.166216124493396	464371	8	677	3931	0.0328973245294703	6036250	5686250	3755	0.0314244349041366	6156250	5756250	11
20211128 005501	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	329	TRUE	187	0.0308131555579603	0.168072460056283	4275	8	645137	38.9531404832378	0.166216124493396	645137	9	792	4028	0.0337090875616145	6065000	5765000	3776	0.0316001774162503	6130000	5780000	11
20211128 005554	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	329	TRUE	187	0.0308131555579603	0.168072460056283	4275	8	480803	38.9531404832378	0.166216124493396	480803	10	568	3808	0.0318679755299474	6040000	5590000	3671	0.0307214648556819	6111250	5561250	11
20211128 005715	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	293	TRUE	14	0.0430030157433357	0.132025890315417	167	893	378821	71.5795095227659	0.694928579273168	378821	1	396	3750	0.0313825914488715	6512500	5812500	3750	0.0313825914488715	6512500	5812500	12
20211128 005820	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	293	TRUE	14	0.0430030157433357	0.132025890315417	167	893	964333	71.5795095227659	0.694928579273168	964333	2	327	4392	0.0367552911049183	6660000	5610000	4376	0.0366213920480698	6680000	5780000	12
20211128 005940	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	293	TRUE	14	0.0430030157433357	0.132025890315417	167	893	187049	71.5795095227659	0.694928579273168	187049	3	454	4524	0.0378599583239186	6645000	5595000	4527	0.0378850643970777	6691250	5591250	12
20211128 010029	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	293	TRUE	14	0.0430030157433357	0.132025890315417	167	893	205151	71.5795095227659	0.694928579273168	205151	4	173	4954	0.0414584954767225	6757500	6107500	4824	0.0403705656398283	6720000	5920000	12
20211128 010127	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	293	TRUE	14	0.0430030157433357	0.132025890315417	167	893	813697	71.5795095227659	0.694928579273168	813697	5	252	4033	0.0337509310168796	6808750	5908750	4497	0.0376340036654867	6728750	5928750	12
20211128 010220	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	293	TRUE	14	0.0430030157433357	0.132025890315417	167	893	344719	71.5795095227659	0.694928579273168	344719	6	203	4453	0.0372657812591533	6633750	6083750	4284	0.0358514724711908	6745000	5845000	12
20211128 010318	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	293	TRUE	14	0.0430030157433357	0.132025890315417	167	893	127217	71.5795095227659	0.694928579273168	127217	7	248	3683	0.0308218891483183	6796250	5546250	4323	0.036177851422259	6746250	5846250	12
20211128 010427	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	293	TRUE	14	0.0430030157433357	0.132025890315417	167	893	464371	71.5795095227659	0.694928579273168	464371	8	355	4267	0.0357092047232892	6566250	5666250	4324	0.0361862201133121	6695000	5745000	12
20211128 010540	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	293	TRUE	14	0.0430030157433357	0.132025890315417	167	893	645137	71.5795095227659	0.694928579273168	645137	9	377	4261	0.035658992576971	6373750	5723750	3967	0.0331985974073795	6691250	5591250	12
20211128 010633	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	293	TRUE	14	0.0430030157433357	0.132025890315417	167	893	480803	71.5795095227659	0.694928579273168	480803	10	207	4587	0.0383871858602596	6816250	6116250	3999	0.0334663955210765	6651250	5601250	12
20211128 010804	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	353	TRUE	43	0.0260967938706744	0.66969476528815	135	213	378821	73.7309217117727	0.134229563086061	378821	1	475	4703	0.0393579540224114	7071250	6171250	4703	0.0393579540224114	7071250	6171250	13
20211128 010950	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	353	TRUE	43	0.0260967938706744	0.66969476528815	135	213	964333	73.7309217117727	0.134229563086061	964333	2	701	4222	0.0353326136259028	7022500	5922500	5222	0.0437013046789352	6972500	6222500	13
20211128 011100	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	353	TRUE	43	0.0260967938706744	0.66969476528815	135	213	187049	73.7309217117727	0.134229563086061	187049	3	339	4307	0.0360439523654105	6966250	6066250	5117	0.0428225921183668	7103750	6353750	13
20211128 011233	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	353	TRUE	43	0.0260967938706744	0.66969476528815	135	213	205151	73.7309217117727	0.134229563086061	205151	4	556	5027	0.0420694099235938	7066250	6116250	4642	0.0388474638681764	7047500	6197500	13
20211128 011408	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	353	TRUE	43	0.0260967938706744	0.66969476528815	135	213	813697	73.7309217117727	0.134229563086061	813697	5	577	4643	0.0388558325592294	6896250	6096250	4942	0.0413580711840861	7022500	6472500	13
20211128 011514	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	353	TRUE	43	0.0260967938706744	0.66969476528815	135	213	344719	73.7309217117727	0.134229563086061	344719	6	295	5207	0.0435757743131397	6691250	6341250	5216	0.043651092532617	6980000	6480000	13
20211128 011629	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	353	TRUE	43	0.0260967938706744	0.66969476528815	135	213	127217	73.7309217117727	0.134229563086061	127217	7	378	4421	0.0369979831454562	7023750	6173750	5207	0.0435757743131397	6991250	6391250	13
20211128 011814	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	353	TRUE	43	0.0260967938706744	0.66969476528815	135	213	464371	73.7309217117727	0.134229563086061	464371	8	690	4070	0.0340605725858419	7062500	5862500	4908	0.041073535688283	7015000	6365000	13
20211128 011945	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	353	TRUE	43	0.0260967938706744	0.66969476528815	135	213	645137	73.7309217117727	0.134229563086061	645137	9	530	4573	0.0382700241855171	6783750	6083750	5130	0.0429313851020562	6987500	6487500	13
20211128 012100	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	353	TRUE	43	0.0260967938706744	0.66969476528815	135	213	480803	73.7309217117727	0.134229563086061	480803	10	376	4532	0.0379269078523428	6885000	6035000	5136	0.0429815972483744	7030000	6480000	13
20211128 012657	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	248	TRUE	174	0.0829500707169064	0.744960959302261	35	5930	378821	87.3210742799565	0.967471746494411	378821	1	171	4431	0.0370816700559865	6311250	6161250	4431	0.0370816700559865	6311250	6161250	14
20211128 013236	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	248	TRUE	174	0.0829500707169064	0.744960959302261	35	5930	964333	87.3210742799565	0.967471746494411	964333	2	167	4684	0.0391989488924037	6295000	5645000	4731	0.0395922773718963	6236250	5736250	14
20211128 013833	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	248	TRUE	174	0.0829500707169064	0.744960959302261	35	5930	187049	87.3210742799565	0.967471746494411	187049	3	164	4421	0.0369979831454562	6523750	5723750	4261	0.035658992576971	6373750	5773750	14
20211128 014506	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	248	TRUE	174	0.0829500707169064	0.744960959302261	35	5930	205151	87.3210742799565	0.967471746494411	205151	4	508	4303	0.0360104776011984	6271250	5571250	4022	0.0336588754152963	6472500	5622500	14
20211128 015047	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	248	TRUE	174	0.0829500707169064	0.744960959302261	35	5930	813697	87.3210742799565	0.967471746494411	813697	5	97	4475	0.03744989246232	6256250	5306250	3938	0.0329559053668416	6377500	5627500	14
20211128 015648	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	248	TRUE	174	0.0829500707169064	0.744960959302261	35	5930	344719	87.3210742799565	0.967471746494411	344719	6	130	4178	0.0349643912195693	6327500	5927500	4207	0.0352070832601073	6441250	5641250	14
20211128 020252	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	248	TRUE	174	0.0829500707169064	0.744960959302261	35	5930	127217	87.3210742799565	0.967471746494411	127217	7	244	4267	0.0357092047232892	6166250	5666250	4171	0.0349058103821981	6386250	5586250	14
20211128 020907	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	248	TRUE	174	0.0829500707169064	0.744960959302261	35	5930	464371	87.3210742799565	0.967471746494411	464371	8	367	4731	0.0395922773718963	6686250	5386250	4197	0.035123396349577	6453750	5653750	14
20211128 021422	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	248	TRUE	174	0.0829500707169064	0.744960959302261	35	5930	645137	87.3210742799565	0.967471746494411	645137	9	74	4584	0.0383620797871005	6720000	5420000	4417	0.0369645083812441	6378750	5678750	14
20211128 021947	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	248	TRUE	174	0.0829500707169064	0.744960959302261	35	5930	480803	87.3210742799565	0.967471746494411	480803	10	108	4961	0.0415170763140937	6648750	5998750	4180	0.0349811286016754	6425000	5625000	14
20211128 022205	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	205	0.176677698378684	0.994940195104573	102	1027	378821	76.5355077143759	0.48823431065504	378821	1	112	4175	0.0349392851464103	6181250	5381250	4175	0.0349392851464103	6181250	5381250	15
20211128 022432	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	205	0.176677698378684	0.994940195104573	102	1027	964333	76.5355077143759	0.48823431065504	964333	2	201	3997	0.0334496581389705	6103750	5303750	3769	0.0315415965788791	6238750	5388750	15
20211128 022626	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	205	0.176677698378684	0.994940195104573	102	1027	187049	76.5355077143759	0.48823431065504	187049	3	38	5076	0.0424794757851924	6205000	4805000	4694	0.0392826358029341	6282500	5532500	15
20211128 022847	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	205	0.176677698378684	0.994940195104573	102	1027	205151	76.5355077143759	0.48823431065504	205151	4	183	4466	0.0373745742428427	6317500	5417500	5035	0.0421363594520181	6206250	5756250	15
20211128 023040	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	205	0.176677698378684	0.994940195104573	102	1027	813697	76.5355077143759	0.48823431065504	813697	5	37	4056	0.0339434109110994	6030000	5180000	4042	0.0338262492363569	6147500	5247500	15
20211128 023244	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	205	0.176677698378684	0.994940195104573	102	1027	344719	76.5355077143759	0.48823431065504	344719	6	70	4232	0.0354163005364331	6510000	5510000	4692	0.039265898420828	6185000	5885000	15
20211128 023510	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	205	0.176677698378684	0.994940195104573	102	1027	127217	76.5355077143759	0.48823431065504	127217	7	187	4427	0.0370481952917744	6566250	5366250	5088	0.0425799000778288	6190000	6040000	15
20211128 023728	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	205	0.176677698378684	0.994940195104573	102	1027	464371	76.5355077143759	0.48823431065504	464371	8	164	4359	0.0364791243001682	6301250	5451250	5081	0.0425213192404576	6248750	5848750	15
20211128 023940	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	205	0.176677698378684	0.994940195104573	102	1027	645137	76.5355077143759	0.48823431065504	645137	9	112	4363	0.0365125990643803	6446250	5196250	4552	0.0380942816734035	6310000	5610000	15
20211128 024207	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	205	0.176677698378684	0.994940195104573	102	1027	480803	76.5355077143759	0.48823431065504	480803	10	214	5272	0.0441197392315868	6460000	5210000	4320	0.0361527453491	6350000	5600000	15
20211128 024343	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	64	0.150549991466338	0.377250761598116	12914	2	378821	27.4791415100917	0.0331826040453743	378821	1	1107	4790	0.0400860301440252	5462500	4962500	4790	0.0400860301440252	5462500	4962500	16
20211128 024450	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	64	0.150549991466338	0.377250761598116	12914	2	964333	27.4791415100917	0.0331826040453743	964333	2	760	4005	0.0335166076673947	5493750	4593750	3935	0.0329307992936825	5481250	4781250	16
20211128 024606	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	64	0.150549991466338	0.377250761598116	12914	2	187049	27.4791415100917	0.0331826040453743	187049	3	893	3969	0.0332153347894856	5638750	4688750	3915	0.0327634254726218	5456250	4706250	16
20211128 024814	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	64	0.150549991466338	0.377250761598116	12914	2	205151	27.4791415100917	0.0331826040453743	205151	4	1681	4668	0.0390650498355552	5715000	5115000	4771	0.0399270250140176	5386250	4936250	16
20211128 024914	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	64	0.150549991466338	0.377250761598116	12914	2	813697	27.4791415100917	0.0331826040453743	813697	5	645	3955	0.0330981731147431	5356250	4356250	3887	0.0325291021231369	5391250	4791250	16
20211128 025033	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	64	0.150549991466338	0.377250761598116	12914	2	344719	27.4791415100917	0.0331826040453743	344719	6	952	4147	0.0347049617969253	5466250	4966250	5907	0.0494338580502624	5416250	5016250	16
20211128 025232	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	64	0.150549991466338	0.377250761598116	12914	2	127217	27.4791415100917	0.0331826040453743	127217	7	1522	4146	0.0346965931058723	5467500	5117500	3848	0.0322027231720687	5390000	4890000	16
20211128 025354	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	64	0.150549991466338	0.377250761598116	12914	2	464371	27.4791415100917	0.0331826040453743	464371	8	992	4434	0.0371067761291456	5607500	4907500	5914	0.0494924388876336	5357500	5057500	16
20211128 025701	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	64	0.150549991466338	0.377250761598116	12914	2	645137	27.4791415100917	0.0331826040453743	645137	9	2579	4225	0.0353577196990619	5818750	5018750	5737	0.0480111805712468	5378750	5078750	16
20211128 025831	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	64	0.150549991466338	0.377250761598116	12914	2	480803	27.4791415100917	0.0331826040453743	480803	10	1101	3670	0.0307130961646289	5612500	4662500	3847	0.0321943544810156	5391250	4891250	16
20211128 030048	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	227	TRUE	251	0.14381645635725	0.517229261435568	17938	7	378821	23.9407510571182	0.612066735040746	378821	1	1280	4545	0.0380357008360322	6568750	5768750	4545	0.0380357008360322	6568750	5768750	17
20211128 030140	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	227	TRUE	251	0.14381645635725	0.517229261435568	17938	7	964333	23.9407510571182	0.612066735040746	964333	2	362	5580	0.0466972960759208	6175000	5725000	3679	0.0307884143841062	6201250	5551250	17
20211128 030300	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	227	TRUE	251	0.14381645635725	0.517229261435568	17938	7	187049	23.9407510571182	0.612066735040746	187049	3	693	4957	0.0414836015498816	6303750	5753750	3871	0.0323952030662884	6111250	5711250	17
20211128 030450	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	227	TRUE	251	0.14381645635725	0.517229261435568	17938	7	205151	23.9407510571182	0.612066735040746	205151	4	1031	4793	0.0401111362171843	6458750	5808750	3997	0.0334496581389705	6153750	5703750	17
20211128 030644	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	227	TRUE	251	0.14381645635725	0.517229261435568	17938	7	813697	23.9407510571182	0.612066735040746	813697	5	1072	4808	0.0402366665829798	6490000	5690000	4045	0.033851355309516	6243750	5693750	17
20211128 030810	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	227	TRUE	251	0.14381645635725	0.517229261435568	17938	7	344719	23.9407510571182	0.612066735040746	344719	6	747	5404	0.0452244064505871	6095000	5795000	4240	0.0354832500648574	6250000	5900000	17
20211128 030936	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	227	TRUE	251	0.14381645635725	0.517229261435568	17938	7	127217	23.9407510571182	0.612066735040746	127217	7	754	3605	0.0301691312461818	6393750	5543750	4192	0.0350815528943118	6210000	5810000	17
20211128 031053	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	227	TRUE	251	0.14381645635725	0.517229261435568	17938	7	464371	23.9407510571182	0.612066735040746	464371	8	661	4775	0.0399604997782297	6431250	5831250	4777	0.0399772371603358	6178750	5928750	17
20211128 031202	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	227	TRUE	251	0.14381645635725	0.517229261435568	17938	7	645137	23.9407510571182	0.612066735040746	645137	9	558	4047	0.0338680926916221	6441250	5741250	4176	0.0349476538374633	6230000	5880000	17
20211128 031404	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	227	TRUE	251	0.14381645635725	0.517229261435568	17938	7	480803	23.9407510571182	0.612066735040746	480803	10	1177	3271	0.027373988434469	6461250	5661250	4149	0.0347216991790314	6213750	5863750	17
20211128 031451	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	221	TRUE	29	0.189629695420852	0.311785514620133	436	445	378821	61.9717918317765	0.903734128321055	378821	1	128	3895	0.0325960516515612	6231250	5431250	3895	0.0325960516515612	6231250	5431250	18
20211128 031528	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	221	TRUE	29	0.189629695420852	0.311785514620133	436	445	964333	61.9717918317765	0.903734128321055	964333	2	91	4377	0.0366297607391228	6828750	5478750	4552	0.0380942816734035	6910000	5860000	18
