fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211128 001640	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	223	TRUE	0.169647188904637	0.575881433632458	154	640	964333	72.3535847198218	0.459251188146736	964333	2	45	4365	0.0365293364464864	6593750	5243750	3877	0.0324454152126066	6403750	5703750	10
20211128 001747	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	223	TRUE	0.169647188904637	0.575881433632458	154	640	187049	72.3535847198218	0.459251188146736	187049	3	179	4131	0.0345710627400768	6336250	5436250	4868	0.0407387880461617	6715000	5715000	10
20211128 001833	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	223	TRUE	0.169647188904637	0.575881433632458	154	640	205151	72.3535847198218	0.459251188146736	205151	4	51	4729	0.0395755399897902	6288750	5338750	4457	0.0372992560233654	6878750	5828750	10
20211128 001932	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	223	TRUE	0.169647188904637	0.575881433632458	154	640	813697	72.3535847198218	0.459251188146736	813697	5	120	4812	0.0402701413471919	6585000	5285000	4152	0.0347468052521905	6810000	5660000	10
20211128 002023	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	223	TRUE	0.169647188904637	0.575881433632458	154	640	344719	72.3535847198218	0.459251188146736	344719	6	83	5212	0.0436176177684048	6585000	5235000	4496	0.0376256349744336	6880000	5780000	10
20211128 002137	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	223	TRUE	0.169647188904637	0.575881433632458	154	640	127217	72.3535847198218	0.459251188146736	127217	7	223	4306	0.0360355836743575	6517500	5617500	4632	0.0387637769576461	6860000	5810000	10
20211128 002229	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	223	TRUE	0.169647188904637	0.575881433632458	154	640	464371	72.3535847198218	0.459251188146736	464371	8	83	4483	0.0375168419907442	6646250	5346250	4296	0.0359518967638272	6930000	5780000	10
20211128 002332	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	223	TRUE	0.169647188904637	0.575881433632458	154	640	645137	72.3535847198218	0.459251188146736	645137	9	145	4532	0.0379269078523428	6685000	5285000	4448	0.0372239378038881	6790000	5690000	10
20211128 002420	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	223	TRUE	0.169647188904637	0.575881433632458	154	640	480803	72.3535847198218	0.459251188146736	480803	10	64	3679	0.0307884143841062	6551250	5401250	5065	0.0423874201836091	6868750	5668750	10
20211128 002538	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	378821	26.3103350088932	0.0235067331508617	378821	1	2097	4622	0.0386800900471157	5472500	4872500	4622	0.0386800900471157	5472500	4872500	11
20211128 002613	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	964333	26.3103350088932	0.0235067331508617	964333	2	813	4088	0.0342112090247964	5190000	4190000	4604	0.0385294536081611	5145000	4695000	11
20211128 002700	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	187049	26.3103350088932	0.0235067331508617	187049	3	1194	4526	0.0378766957060246	5242500	4692500	4576	0.0382951302586762	5180000	4680000	11
20211128 002719	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	205151	26.3103350088932	0.0235067331508617	205151	4	353	5386	0.0450737700116325	4867500	4467500	4409	0.0368975588528198	5088750	4388750	11
20211128 002817	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	813697	26.3103350088932	0.0235067331508617	813697	5	1721	4817	0.040311984802457	5428750	4878750	5550	0.0464462353443298	5112500	4962500	11
20211128 002916	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	344719	26.3103350088932	0.0235067331508617	344719	6	1744	4768	0.0399019189408585	5390000	4740000	5531	0.0462872302143222	5186250	4986250	11
20211128 003004	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	127217	26.3103350088932	0.0235067331508617	127217	7	1383	4650	0.0389144133966006	5287500	4737500	4441	0.0371653569665169	5148750	4648750	11
20211128 003114	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	464371	26.3103350088932	0.0235067331508617	464371	8	2117	4714	0.0394500096239947	5407500	4857500	5609	0.0469399881164587	5138750	4988750	11
20211128 003211	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	645137	26.3103350088932	0.0235067331508617	645137	9	1672	4717	0.0394751156971538	5353750	4703750	4524	0.0378599583239186	5145000	4695000	11
20211128 003318	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	238	TRUE	0.104629133284907	0.82730145114183	14408	2	480803	26.3103350088932	0.0235067331508617	480803	10	1887	4661	0.039006468998184	5373750	4823750	5025	0.0420526725414878	5168750	4868750	11
20211128 003420	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	378821	43.3685727696866	0.716113468802941	378821	1	369	4192	0.0350815528943118	6710000	5910000	4192	0.0350815528943118	6710000	5910000	12
20211128 003545	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	964333	43.3685727696866	0.716113468802941	964333	2	642	5057	0.0423204706551848	6828750	5778750	5248	0.043918890646314	6690000	5990000	12
20211128 003636	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	187049	43.3685727696866	0.716113468802941	187049	3	291	4282	0.0358347350890847	6897500	5947500	5093	0.042621743533094	6783750	5983750	12
20211128 003729	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	205151	43.3685727696866	0.716113468802941	205151	4	321	4744	0.0397010703555857	6520000	6020000	3761	0.0314746470504548	6698750	5898750	12
20211128 003812	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	813697	43.3685727696866	0.716113468802941	813697	5	212	5371	0.044948239645837	6886250	6186250	4788	0.0400692927619191	6665000	6015000	12
20211128 003958	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	344719	43.3685727696866	0.716113468802941	344719	6	885	4973	0.0416175006067301	6933750	5833750	3406	0.0285037617266283	6692500	5792500	12
20211128 004148	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	127217	43.3685727696866	0.716113468802941	127217	7	934	3501	0.0292987873766664	6773750	5573750	3877	0.0324454152126066	6703750	6053750	12
20211128 004236	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	464371	43.3685727696866	0.716113468802941	464371	8	263	5048	0.0422451524357075	6740000	5640000	4719	0.0394918530792599	6801250	5951250	12
20211128 004421	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	645137	43.3685727696866	0.716113468802941	645137	9	867	4518	0.0378097461776004	6752500	5752500	5096	0.0426468496062531	6730000	6080000	12
20211128 004506	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0787091707048239	0.458492302372179	2769	56	480803	43.3685727696866	0.716113468802941	480803	10	230	5229	0.0437598855163064	6963750	6113750	4874	0.0407890001924799	6757500	5907500	12
20211128 004529	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	378821	57.866289250087	0.865916496434948	378821	1	85	4409	0.0368975588528198	6488750	5688750	4409	0.0368975588528198	6488750	5688750	13
20211128 004555	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	964333	57.866289250087	0.865916496434948	964333	2	138	4815	0.040295247420351	6431250	5031250	3936	0.0329391679847355	6480000	5580000	13
20211128 004622	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	187049	57.866289250087	0.865916496434948	187049	3	146	3893	0.0325793142694551	6483750	5333750	3780	0.0316336521804625	6775000	5825000	13
20211128 004645	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	205151	57.866289250087	0.865916496434948	205151	4	104	4075	0.034102416041107	6506250	5656250	3312	0.0277171047676433	6710000	5910000	13
20211128 004725	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	813697	57.866289250087	0.865916496434948	813697	5	312	4455	0.0372825186412593	6531250	5181250	3702	0.0309808942783259	6772500	5772500	13
20211128 004745	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	344719	57.866289250087	0.865916496434948	344719	6	47	5296	0.0443205878168596	6330000	5280000	4035	0.0337676683989857	6706250	5706250	13
20211128 004805	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	127217	57.866289250087	0.865916496434948	127217	7	66	4836	0.0404709899324647	6355000	5305000	4315	0.0361109018938348	6756250	5756250	13
20211128 004827	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	464371	57.866289250087	0.865916496434948	464371	8	72	5131	0.0429397537931092	6486250	5436250	4278	0.0358012603248726	6702500	5802500	13
20211128 004852	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	645137	57.866289250087	0.865916496434948	645137	9	129	4614	0.0386131405186915	6382500	5682500	4213	0.0352572954064255	6683750	5733750	13
20211128 004924	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.187111176630715	0.112106538680382	656	283	480803	57.866289250087	0.865916496434948	480803	10	207	3870	0.0323868343752354	6712500	5412500	4666	0.0390483124534492	6767500	5717500	13
20211128 005148	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	378821	80.9993828972802	0.566909671095491	378821	1	190	3573	0.0299013331324847	6433750	5533750	3573	0.0299013331324847	6433750	5533750	14
20211128 005400	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	964333	80.9993828972802	0.566909671095491	964333	2	150	3930	0.0328889558384173	6537500	5587500	3299	0.0276083117839539	6426250	5476250	14
20211128 005732	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	187049	80.9993828972802	0.566909671095491	187049	3	510	4880	0.0408392123387981	6750000	5450000	3901	0.0326462637978794	6323750	5573750	14
20211128 010046	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	205151	80.9993828972802	0.566909671095491	205151	4	401	4648	0.0388976760144946	6590000	5890000	4686	0.0392156862745098	6492500	5642500	14
20211128 010507	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	813697	80.9993828972802	0.566909671095491	813697	5	887	4615	0.0386215092097445	6581250	5181250	4766	0.0398851815587524	6542500	5742500	14
20211128 010705	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	344719	80.9993828972802	0.566909671095491	344719	6	97	3618	0.0302779242298712	6577500	5477500	4178	0.0349643912195693	6477500	5777500	14
20211128 011024	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	127217	80.9993828972802	0.566909671095491	127217	7	417	3962	0.0331567539521143	6397500	5247500	4099	0.0343032646263798	6426250	5476250	14
20211128 011229	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	464371	80.9993828972802	0.566909671095491	464371	8	123	4296	0.0359518967638272	6530000	5630000	4018	0.0336254006510842	6427500	5577500	14
20211128 011545	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	645137	80.9993828972802	0.566909671095491	645137	9	389	4698	0.0393161105671462	6527500	5627500	4092	0.0342446837890086	6435000	5535000	14
20211128 011901	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	285	TRUE	0.0466798693241435	0.970663229122874	65	1871	480803	80.9993828972802	0.566909671095491	480803	10	415	4601	0.0385043475350021	6798750	5398750	4290	0.035901684617509	6437500	5587500	14
20211128 011938	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	378821	23.0387669033371	0.803060292990995	378821	1	547	5012	0.0419438795577984	6235000	5485000	5012	0.0419438795577984	6235000	5485000	15
20211128 012029	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	964333	23.0387669033371	0.803060292990995	964333	2	852	5389	0.0450988760847916	6663750	5663750	5238	0.0438352037357837	6302500	5702500	15
20211128 012114	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	187049	23.0387669033371	0.803060292990995	187049	3	724	3600	0.0301272877909166	6350000	5800000	5257	0.0439942088657913	6278750	5778750	15
20211128 012150	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	205151	23.0387669033371	0.803060292990995	205151	4	531	5621	0.0470404124090951	6423750	5623750	5285	0.0442285322152762	6343750	5593750	15
20211128 012238	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	813697	23.0387669033371	0.803060292990995	813697	5	788	5403	0.045216037759534	6496250	5696250	5060	0.0423455767283439	6375000	5725000	15
20211128 012325	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	344719	23.0387669033371	0.803060292990995	344719	6	772	5129	0.0429230164110032	6488750	5288750	5393	0.0451323508490037	6358750	5558750	15
20211128 012401	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	127217	23.0387669033371	0.803060292990995	127217	7	473	3552	0.0297255906203711	6310000	5860000	5429	0.0454336237269129	6413750	5563750	15
20211128 012434	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	464371	23.0387669033371	0.803060292990995	464371	8	446	6680	0.0559028562342564	6250000	5300000	5276	0.0441532139957989	6455000	5655000	15
20211128 012540	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	645137	23.0387669033371	0.803060292990995	645137	9	1148	4689	0.0392407923476689	6738750	5788750	5384	0.0450570326295264	6370000	5670000	15
20211128 012611	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	226	TRUE	0.150430054258031	0.855476794253627	19478	10	480803	23.0387669033371	0.803060292990995	480803	10	372	5554	0.0464797101085419	6507500	5357500	5212	0.0436176177684048	6385000	5585000	15
20211128 012725	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	378821	94.0890776494052	0.182688347909134	378821	1	220	5299	0.0443456938900187	6476250	5476250	5299	0.0443456938900187	6476250	5476250	16
20211128 012831	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	964333	94.0890776494052	0.182688347909134	964333	2	144	4625	0.0387051961202748	6518750	5618750	4497	0.0376340036654867	6228750	5428750	16
20211128 013011	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	187049	94.0890776494052	0.182688347909134	187049	3	491	5202	0.0435339308578745	6597500	5497500	5263	0.0440444210121095	6371250	5771250	16
20211128 013124	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	205151	94.0890776494052	0.182688347909134	205151	4	187	5417	0.0453331994342765	6128750	5428750	5663	0.0473918974333225	6471250	5821250	16
20211128 013256	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	813697	94.0890776494052	0.182688347909134	813697	5	401	4817	0.040311984802457	6628750	5378750	4992	0.0417765057367377	6410000	5460000	16
20211128 013414	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	344719	94.0890776494052	0.182688347909134	344719	6	250	4415	0.036947770999138	6281250	5631250	5288	0.0442536382884353	6390000	5640000	16
20211128 013529	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	127217	94.0890776494052	0.182688347909134	127217	7	226	5634	0.0471492053927845	6557500	5307500	4779	0.0399939745424418	6426250	5526250	16
20211128 013634	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	464371	94.0890776494052	0.182688347909134	464371	8	85	5332	0.0446218606947687	6435000	5185000	4774	0.0399521310871767	6482500	5532500	16
20211128 013748	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	645137	94.0890776494052	0.182688347909134	645137	9	155	4490	0.0375754228281155	6487500	5187500	4614	0.0386131405186915	6532500	5582500	16
20211128 013902	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	244	TRUE	0.0897421148052672	0.221599574084394	18	2177	480803	94.0890776494052	0.182688347909134	480803	10	167	4662	0.039014837689237	6372500	5472500	4431	0.0370816700559865	6461250	5461250	16
20211128 014049	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265942086931647	0.441180971172153	877	220	378821	54.9539157997402	0.897364968388927	378821	1	466	4350	0.0364038060806909	6862500	5912500	4350	0.0364038060806909	6862500	5912500	17
20211128 014315	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265942086931647	0.441180971172153	877	220	964333	54.9539157997402	0.897364968388927	964333	2	815	4113	0.0344204263011222	6808750	6458750	4125	0.0345208505937586	6943750	6243750	17
20211128 014620	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265942086931647	0.441180971172153	877	220	187049	54.9539157997402	0.897364968388927	187049	3	1107	4140	0.0346463809595541	6825000	6025000	4230	0.035399563154327	6812500	6112500	17
20211128 014837	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265942086931647	0.441180971172153	877	220	205151	54.9539157997402	0.897364968388927	205151	4	744	4478	0.0374749985354791	7052500	5902500	4111	0.0344036889190162	6911250	6011250	17
20211128 015047	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265942086931647	0.441180971172153	877	220	813697	54.9539157997402	0.897364968388927	813697	5	670	3594	0.0300770756445984	6757500	5907500	4060	0.0339768856753115	6975000	6025000	17
20211128 015311	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265942086931647	0.441180971172153	877	220	344719	54.9539157997402	0.897364968388927	344719	6	791	4270	0.0357343107964483	6862500	5912500	4137	0.034621274886395	6878750	5878750	17
20211128 015506	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265942086931647	0.441180971172153	877	220	127217	54.9539157997402	0.897364968388927	127217	7	585	4247	0.0355418309022286	6991250	5841250	3911	0.0327299507084097	6911250	5961250	17
20211128 015635	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265942086931647	0.441180971172153	877	220	464371	54.9539157997402	0.897364968388927	464371	8	392	4480	0.0374917359175851	7e+06	6200000	3850	0.0322194605541747	6987500	5987500	17
20211128 015826	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265942086931647	0.441180971172153	877	220	645137	54.9539157997402	0.897364968388927	645137	9	588	4468	0.0373913116249487	6865000	6015000	3875	0.0324286778305005	6956250	5906250	17
20211128 020033	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	350	TRUE	0.0265942086931647	0.441180971172153	877	220	480803	54.9539157997402	0.897364968388927	480803	10	634	4544	0.0380273321449792	7120000	5770000	3876	0.0324370465215536	6905000	5855000	17
20211128 020246	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	265	TRUE	0.0611949932092232	0.568986109232197	284	513	378821	66.2735981564806	0.678390985452006	378821	1	449	4765	0.0398768128676994	6993750	5293750	4765	0.0398768128676994	6993750	5293750	18
20211128 020420	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	265	TRUE	0.0611949932092232	0.568986109232197	284	513	964333	66.2735981564806	0.678390985452006	964333	2	258	3792	0.0317340764730988	6860000	5810000	4398	0.0368055032512365	7002500	5702500	18
20211128 020551	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	265	TRUE	0.0611949932092232	0.568986109232197	284	513	187049	66.2735981564806	0.678390985452006	187049	3	239	3658	0.0306126718719925	6577500	5777500	4630	0.03874703957554	6912500	6012500	18
